Camera_Number,Date,Time2,Scientific_name,type
M8,4/1/2021,1:06:00,Lepus californicus,other
M8,4/1/2021,1:16:00,Lepus californicus,other
M12,4/1/2021,5:57:00,Lepus californicus,other
M11,4/1/2021,17:57:00,Sialis currucoides,prey
M16,4/2/2021,0:46:00,Lepus californicus,other
M20,4/2/2021,6:20:00,Lepus californicus,other
M29,4/2/2021,4:04:00,Bassariscus astutus,predator
M12,4/2/2021,2:57:00,Taxidea taxus,predator
M11,4/2/2021,13:06:00,Pyrocephalus rubinus,prey
M11,4/2/2021,13:02:00,Spizella breweri,prey
M12,4/3/2021,5:39:00,Lepus californicus,other
M14,4/3/2021,3:31:00,Lepus californicus,other
M24,4/3/2021,12:04:00,Ammospermophilus interpres,prey
M12,4/4/2021,5:05:00,Lepus californicus,other
M7,4/4/2021,6:08:00,Sylvilagus audubonii,other
M7,4/4/2021,2:19:00,Chaetodipus intermedius,prey
M3,4/5/2021,19:24:00,Lepus californicus,other
M4,4/5/2021,18:00:00,Lepus californicus,other
M5,4/5/2021,18:51:00,Lepus californicus,other
M8,4/5/2021,22:19:00,Lepus californicus,other
M12,4/5/2021,4:33:00,Lepus californicus,other
M12,4/5/2021,4:34:00,Lepus californicus,other
M1,4/5/2021,17:23:00,Sylvilagus audubonii,other
M1,4/5/2021,17:51:00,Sylvilagus audubonii,other
M3,4/5/2021,19:24:00,Sylvilagus audubonii,other
M7,4/5/2021,23:42:00,Chaetodipus intermedius,prey
M12,4/6/2021,0:09:00,Lepus californicus,other
M12,4/6/2021,0:37:00,Lepus californicus,other
M12,4/6/2021,5:20:00,Lepus californicus,other
M12,4/6/2021,5:40:00,Lepus californicus,other
M12,4/6/2021,22:03:00,Lepus californicus,other
M12,4/6/2021,5:43:00,Lepus californicus,other
M12,4/6/2021,1:38:00,Lepus californicus,other
M4,4/6/2021,6:16:00,Sylvilagus audubonii,other
M4,4/6/2021,17:38:00,Toxostoma crissale,other
M3,4/6/2021,0:11:00,Taxidea taxus,predator
M3,4/6/2021,1:58:00,Taxidea taxus,predator
M3,4/6/2021,0:12:00,Taxidea taxus,predator
M7,4/6/2021,4:16:00,Chaetodipus intermedius,prey
M7,4/6/2021,4:34:00,Chaetodipus intermedius,prey
M7,4/6/2021,4:48:00,Chaetodipus intermedius,prey
M7,4/6/2021,4:49:00,Chaetodipus intermedius,prey
M7,4/6/2021,5:11:00,Chaetodipus intermedius,prey
M3,4/6/2021,3:56:00,Dipodomys merriami,prey
M7,4/6/2021,2:52:00,Dipodomys merriami,prey
CA56,4/6/2021,15:13:00,Crotalus atrox,
M15,4/7/2021,9:04:00,Bird sp.,other
M8,4/7/2021,2:31:00,Lepus californicus,other
M12,4/7/2021,2:13:00,Lepus californicus,other
M12,4/7/2021,5:33:00,Lepus californicus,other
M12,4/7/2021,5:35:00,Lepus californicus,other
M12,4/7/2021,5:38:00,Lepus californicus,other
M15,4/7/2021,0:48:00,Lepus californicus,other
M15,4/7/2021,2:14:00,Lepus californicus,other
M15,4/7/2021,2:35:00,Lepus californicus,other
M15,4/7/2021,2:36:00,Lepus californicus,other
M15,4/7/2021,2:37:00,Lepus californicus,other
M15,4/7/2021,19:48:00,Lepus californicus,other
M15,4/7/2021,23:54:00,Lepus californicus,other
M15,4/7/2021,23:59:00,Lepus californicus,other
M14,4/7/2021,1:33:00,Odocoileus hemionus,other
M1,4/7/2021,7:05:00,Sylvilagus audubonii,other
M1,4/7/2021,7:14:00,Sylvilagus audubonii,other
M3,4/7/2021,19:38:00,Sylvilagus audubonii,other
M4,4/7/2021,6:17:00,Sylvilagus audubonii,other
M5,4/7/2021,6:46:00,Sylvilagus audubonii,other
M1,4/7/2021,5:14:00,Chaetodipus intermedius,prey
M3,4/7/2021,3:20:00,Dipodomys merriami,prey
M15,4/7/2021,1:12:00,Dipodomys merriami,prey
M15,4/7/2021,1:56:00,Dipodomys merriami,prey
M15,4/7/2021,4:34:00,Dipodomys merriami,prey
M15,4/7/2021,4:55:00,Dipodomys merriami,prey
M15,4/7/2021,5:25:00,Dipodomys merriami,prey
M8,4/8/2021,0:26:00,Lepus californicus,other
M8,4/8/2021,22:19:00,Lepus californicus,other
M8,4/8/2021,22:20:00,Lepus californicus,other
M8,4/8/2021,22:21:00,Lepus californicus,other
M8,4/8/2021,22:21:00,Lepus californicus,other
M8,4/8/2021,22:22:00,Lepus californicus,other
M8,4/8/2021,0:26:00,Lepus californicus,other
M15,4/8/2021,0:00:00,Lepus californicus,other
M15,4/8/2021,0:01:00,Lepus californicus,other
M15,4/8/2021,3:54:00,Lepus californicus,other
M3,4/8/2021,8:10:00,Sylvilagus audubonii,other
M15,4/8/2021,6:06:00,Sylvilagus audubonii,other
M17,4/8/2021,11:29:00,Aspidoscelis sp.,prey
M7,4/8/2021,2:03:00,Dipodomys merriami,prey
M7,4/8/2021,2:06:00,Dipodomys merriami,prey
M7,4/8/2021,2:11:00,Dipodomys merriami,prey
M7,4/8/2021,2:13:00,Dipodomys merriami,prey
M7,4/8/2021,2:15:00,Dipodomys merriami,prey
M7,4/8/2021,4:49:00,Dipodomys merriami,prey
M7,4/8/2021,22:56:00,Dipodomys merriami,prey
M8,4/8/2021,0:09:00,Dipodomys merriami,prey
M3,4/8/2021,14:18:00,Zenaida macroura,prey
M8,4/9/2021,14:34:00,Lanius ludovicianus,other
M10,4/9/2021,20:08:00,Lepus californicus,other
M12,4/9/2021,6:18:00,Lepus californicus,other
M15,4/9/2021,19:34:00,Lepus californicus,other
M15,4/9/2021,19:35:00,Lepus californicus,other
M3,4/9/2021,19:17:00,Sylvilagus audubonii,other
M4,4/9/2021,6:31:00,Sylvilagus audubonii,other
M15,4/9/2021,7:13:00,Sylvilagus audubonii,other
M7,4/9/2021,3:07:00,Chaetodipus intermedius,prey
M9,4/9/2021,23:11:00,Chaetodipus intermedius,prey
M19,4/9/2021,9:07:00,Chaetodipus intermedius,prey
M7,4/9/2021,3:28:00,Dipodomys merriami,prey
M7,4/9/2021,3:29:00,Dipodomys merriami,prey
M12,4/9/2021,22:42:00,Dipodomys merriami,prey
M15,4/9/2021,20:08:00,Dipodomys merriami,prey
M7,4/9/2021,15:51:00,Pipilo chlorurus,prey
M14,4/9/2021,6:54:00,Sayornis saya,prey
M9,4/10/2021,11:18:00,Bird sp.,other
M9,4/10/2021,0:10:00,Lepus californicus,other
M9,4/10/2021,2:00:00,Lepus californicus,other
M9,4/10/2021,2:00:00,Lepus californicus,other
M14,4/10/2021,1:47:00,Lepus californicus,other
M15,4/10/2021,3:12:00,Lepus californicus,other
M15,4/10/2021,20:15:00,Sylvilagus audubonii,other
M20,4/10/2021,7:42:00,Amphispiza bilineata,prey
M22,4/10/2021,11:21:00,Aspidoscelis inornatus,prey
M9,4/10/2021,12:26:00,Aspidoscelis marmoratus,prey
M7,4/10/2021,1:54:00,Chaetodipus intermedius,prey
M7,4/10/2021,22:50:00,Chaetodipus intermedius,prey
M7,4/10/2021,2:47:00,Chaetodipus intermedius,prey
M9,4/10/2021,20:59:00,Dipodomys merriami,prey
M9,4/10/2021,21:35:00,Dipodomys merriami,prey
M9,4/10/2021,23:25:00,Dipodomys merriami,prey
M9,4/11/2021,4:08:00,Lepus californicus,other
M9,4/11/2021,23:00:00,Lepus californicus,other
M10,4/11/2021,2:23:00,Lepus californicus,other
M10,4/11/2021,3:24:00,Lepus californicus,other
M12,4/11/2021,2:19:00,Lepus californicus,other
M12,4/11/2021,5:34:00,Lepus californicus,other
M12,4/11/2021,5:46:00,Lepus californicus,other
M12,4/11/2021,19:39:00,Lepus californicus,other
M12,4/11/2021,19:40:00,Lepus californicus,other
M14,4/11/2021,5:51:00,Lepus californicus,other
M14,4/11/2021,6:02:00,Lepus californicus,other
M14,4/11/2021,6:18:00,Lepus californicus,other
M14,4/11/2021,20:40:00,Lepus californicus,other
M15,4/11/2021,4:55:00,Lepus californicus,other
M15,4/11/2021,4:56:00,Lepus californicus,other
M15,4/11/2021,21:46:00,Lepus californicus,other
M15,4/11/2021,23:03:00,Lepus californicus,other
M9,4/11/2021,7:17:00,Sylvilagus audubonii,other
M10,4/11/2021,6:15:00,Sylvilagus audubonii,other
M15,4/11/2021,5:27:00,Sylvilagus audubonii,other
M15,4/11/2021,1:45:00,Urocyon cinereoargenteus,predator
M7,4/11/2021,10:13:00,Cardellina pussilla,prey
M7,4/11/2021,20:47:00,Chaetodipus intermedius,prey
M7,4/11/2021,2:06:00,Dipodomys merriami,prey
M7,4/11/2021,5:04:00,Dipodomys merriami,prey
M7,4/11/2021,2:07:00,Dipodomys merriami,prey
M7,4/11/2021,3:58:00,Dipodomys merriami,prey
M9,4/11/2021,4:52:00,Dipodomys merriami,prey
M15,4/11/2021,4:43:00,Dipodomys merriami,prey
M23,4/11/2021,8:05:00,Salpinctes obsoletus,prey
M7,4/11/2021,7:27:00,Spizella passerina,prey
M8,4/12/2021,4:56:00,Lepus californicus,other
M8,4/12/2021,4:57:00,Lepus californicus,other
M8,4/12/2021,6:30:00,Lepus californicus,other
M9,4/12/2021,3:42:00,Lepus californicus,other
M10,4/12/2021,6:41:00,Lepus californicus,other
M10,4/12/2021,6:42:00,Lepus californicus,other
M12,4/12/2021,2:30:00,Lepus californicus,other
M12,4/12/2021,6:26:00,Lepus californicus,other
M15,4/12/2021,3:14:00,Lepus californicus,other
M15,4/12/2021,3:19:00,Lepus californicus,other
M14,4/12/2021,3:26:00,Odocoileus hemionus,other
M4,4/12/2021,9:04:00,Sylvilagus audubonii,other
M4,4/12/2021,9:05:00,Sylvilagus audubonii,other
M4,4/12/2021,18:38:00,Sylvilagus audubonii,other
M5,4/12/2021,6:15:00,Sylvilagus audubonii,other
