ID,TimeS,Month,Usable,Rock_per,DNR,Soil_per,Soil_type,Vegetation_per,Vegetation_height,DNV,DNV_height,Concealment,Set,LocationN,LocationE
M6,4,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,4,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,4,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,4,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,4,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,4,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,4,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,4,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,4,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,4,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,4,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,4,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,5,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,5,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,5,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,5,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,5,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,5,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,5,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,5,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,5,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,5,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,5,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,3,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,3,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,3,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,3,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,3,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,3,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,3,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,3,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,4,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,4,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,4,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,4,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,4,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,4,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,4,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,4,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,4,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,4,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,4,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,4,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,4,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,4,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,4,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,4,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,4,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,4,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,4,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,4,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,4,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,4,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,4,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,4,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,4,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,4,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,4,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,4,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,4,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,5,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,5,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,5,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,5,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,4,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,4,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,4,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,4,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,4,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,3,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,1,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,3,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,23,Jun,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,23,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,3,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,5,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,5,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,3,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,1,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,3,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,3,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,3,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,3,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,3,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,3,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,3,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,3,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,3,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,4,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,4,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,4,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,4,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,4,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,4,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,4,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,4,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,4,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,4,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,4,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,5,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,5,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,5,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,5,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,5,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,5,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,5,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,5,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,5,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,3,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,3,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,3,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,3,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,3,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,3,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,3,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,4,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,4,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,4,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,4,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,4,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,4,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,4,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,4,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,4,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,4,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,5,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,5,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,5,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,4,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,4,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,4,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,4,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,4,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,4,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,18,Sep,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,8,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,15,Sep,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,15,Sep,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M6,16,Jul,Y,0,100,40,Sand_DeadVeg,60,1,0,1,Over_50,Train,,
M1,8,Oct,N,0,1,20,Sand_DeadVeg,80,2,0,2,Over_50,Train,,
M1,8,Jul,N,0,1,20,Sand_DeadVeg,80,2,0,2,Over_50,Train,,
M1,17,Jun,N,0,1,20,Sand_DeadVeg,80,2,0,2,Over_50,Train,,
M1,16,Oct,N,0,1,20,Sand_DeadVeg,80,2,0,2,Over_50,Train,,
M1,3,Jul,N,0,1,20,Sand_DeadVeg,80,2,0,2,Over_50,Train,,
M1,7,Sep,N,0,1,20,Sand_DeadVeg,80,2,0,2,Over_50,Train,,
M1,15,Sep,N,0,1,20,Sand_DeadVeg,80,2,0,2,Over_50,Train,,
M1,16,Aug,N,0,1,20,Sand_DeadVeg,80,2,0,2,Over_50,Train,,
M1,22,Sep,N,0,1,20,Sand_DeadVeg,80,2,0,2,Over_50,Train,,
M1,10,Jul,N,0,1,20,Sand_DeadVeg,80,2,0,2,Over_50,Train,,
M1,16,Sep,N,0,1,20,Sand_DeadVeg,80,2,0,2,Over_50,Train,,
M1,17,Jul,N,0,1,20,Sand_DeadVeg,80,2,0,2,Over_50,Train,,
M1,21,Sep,N,0,1,20,Sand_DeadVeg,80,2,0,2,Over_50,Train,,
M1,15,Sep,N,0,1,20,Sand_DeadVeg,80,2,0,2,Over_50,Train,,
M1,16,Sep,N,0,1,20,Sand_DeadVeg,80,2,0,2,Over_50,Train,,
M1,21,Oct,N,0,1,20,Sand_DeadVeg,80,2,0,2,Over_50,Train,,
M1,0,Aug,N,0,1,20,Sand_DeadVeg,80,2,0,2,Over_50,Train,,
M1,3,Sep,N,0,1,20,Sand_DeadVeg,80,2,0,2,Over_50,Train,,
M1,8,Jul,N,0,1,20,Sand_DeadVeg,80,2,0,2,Over_50,Train,,
M1,17,Oct,N,0,1,20,Sand_DeadVeg,80,2,0,2,Over_50,Train,,
M1,14,Sep,N,0,1,20,Sand_DeadVeg,80,2,0,2,Over_50,Train,,
M1,16,Jun,N,0,1,20,Sand_DeadVeg,80,2,0,2,Over_50,Train,,
M1,0,Sep,N,0,1,20,Sand_DeadVeg,80,2,0,2,Over_50,Train,,
M1,19,Apr,N,0,1,20,Sand_DeadVeg,80,2,0,2,Over_50,Train,,
M1,7,Sep,N,0,1,20,Sand_DeadVeg,80,2,0,2,Over_50,Train,,
M1,1,Sep,N,0,1,20,Sand_DeadVeg,80,2,0,2,Over_50,Train,,
M1,3,Sep,N,0,1,20,Sand_DeadVeg,80,2,0,2,Over_50,Train,,
M1,16,Oct,N,0,1,20,Sand_DeadVeg,80,2,0,2,Over_50,Train,,
M1,16,Aug,N,0,1,20,Sand_DeadVeg,80,2,0,2,Over_50,Train,,
M1,17,Aug,N,0,1,20,Sand_DeadVeg,80,2,0,2,Over_50,Train,,
M1,5,Apr,N,0,1,20,Sand_DeadVeg,80,2,0,2,Over_50,Train,,
M1,20,May,N,0,1,20,Sand_DeadVeg,80,2,0,2,Over_50,Train,,
M1,19,Apr,N,0,1,20,Sand_DeadVeg,80,2,0,2,Over_50,Train,,
M1,7,May,N,0,1,20,Sand_DeadVeg,80,2,0,2,Over_50,Train,,
M1,3,Sep,N,0,1,20,Sand_DeadVeg,80,2,0,2,Over_50,Train,,
M1,16,Sep,N,0,1,20,Sand_DeadVeg,80,2,0,2,Over_50,Train,,
M1,20,Apr,N,0,1,20,Sand_DeadVeg,80,2,0,2,Over_50,Train,,
M1,8,Jul,N,0,1,20,Sand_DeadVeg,80,2,0,2,Over_50,Train,,
M1,12,Oct,N,0,1,20,Sand_DeadVeg,80,2,0,2,Over_50,Train,,
M1,20,Apr,N,0,1,20,Sand_DeadVeg,80,2,0,2,Over_50,Train,,
M1,15,Apr,N,0,1,20,Sand_DeadVeg,80,2,0,2,Over_50,Train,,
M1,15,Sep,N,0,1,20,Sand_DeadVeg,80,2,0,2,Over_50,Train,,
M1,20,Aug,Y,0,1,20,Sand_DeadVeg,80,2,0,2,Over_50,Train,,
M1,20,Aug,Y,0,1,20,Sand_DeadVeg,80,2,0,2,Over_50,Train,,
M1,20,Aug,Y,0,1,20,Sand_DeadVeg,80,2,0,2,Over_50,Train,,
M1,21,Aug,Y,0,1,20,Sand_DeadVeg,80,2,0,2,Over_50,Train,,
M1,21,Aug,Y,0,1,20,Sand_DeadVeg,80,2,0,2,Over_50,Train,,
M1,21,Aug,Y,0,1,20,Sand_DeadVeg,80,2,0,2,Over_50,Train,,
M1,21,Aug,Y,0,1,20,Sand_DeadVeg,80,2,0,2,Over_50,Train,,
M1,21,Aug,Y,0,1,20,Sand_DeadVeg,80,2,0,2,Over_50,Train,,
M1,21,Aug,Y,0,1,20,Sand_DeadVeg,80,2,0,2,Over_50,Train,,
M1,22,Sep,Y,0,1,20,Sand_DeadVeg,80,2,0,2,Over_50,Train,,
M1,23,Sep,Y,0,1,20,Sand_DeadVeg,80,2,0,2,Over_50,Train,,
M1,1,Aug,Y,0,1,20,Sand_DeadVeg,80,2,0,2,Over_50,Train,,
M1,1,Aug,Y,0,1,20,Sand_DeadVeg,80,2,0,2,Over_50,Train,,
M1,5,Aug,Y,0,1,20,Sand_DeadVeg,80,2,0,2,Over_50,Train,,
M1,14,Jun,Y,0,1,20,Sand_DeadVeg,80,2,0,2,Over_50,Train,,
M1,0,Aug,Y,0,1,20,Sand_DeadVeg,80,2,0,2,Over_50,Train,,
M1,17,Oct,Y,0,1,20,Sand_DeadVeg,80,2,0,2,Over_50,Train,,
M1,17,Oct,Y,0,1,20,Sand_DeadVeg,80,2,0,2,Over_50,Train,,
M1,16,Oct,Y,0,1,20,Sand_DeadVeg,80,2,0,2,Over_50,Train,,
M1,18,Jul,Y,0,1,20,Sand_DeadVeg,80,2,0,2,Over_50,Train,,
M1,9,Jul,Y,0,1,20,Sand_DeadVeg,80,2,0,2,Over_50,Train,,
M1,17,Jul,Y,0,1,20,Sand_DeadVeg,80,2,0,2,Over_50,Train,,
M1,14,Sep,Y,0,1,20,Sand_DeadVeg,80,2,0,2,Over_50,Train,,
M1,8,Jul,Y,0,1,20,Sand_DeadVeg,80,2,0,2,Over_50,Train,,
M1,18,Sep,Y,0,1,20,Sand_DeadVeg,80,2,0,2,Over_50,Train,,
M1,19,Oct,Y,0,1,20,Sand_DeadVeg,80,2,0,2,Over_50,Train,,
M1,16,Sep,Y,0,1,20,Sand_DeadVeg,80,2,0,2,Over_50,Train,,
M1,7,Aug,Y,0,1,20,Sand_DeadVeg,80,2,0,2,Over_50,Train,,
M1,20,Apr,Y,0,1,20,Sand_DeadVeg,80,2,0,2,Over_50,Train,,
M1,17,May,Y,0,1,20,Sand_DeadVeg,80,2,0,2,Over_50,Train,,
M1,9,May,Y,0,1,20,Sand_DeadVeg,80,2,0,2,Over_50,Train,,
M1,15,Jun,Y,0,1,20,Sand_DeadVeg,80,2,0,2,Over_50,Train,,
M1,5,Apr,Y,0,1,20,Sand_DeadVeg,80,2,0,2,Over_50,Train,,
M1,4,Aug,Y,0,1,20,Sand_DeadVeg,80,2,0,2,Over_50,Train,,
M1,8,Jun,Y,0,1,20,Sand_DeadVeg,80,2,0,2,Over_50,Train,,
M1,18,Jun,Y,0,1,20,Sand_DeadVeg,80,2,0,2,Over_50,Train,,
M1,18,Jun,Y,0,1,20,Sand_DeadVeg,80,2,0,2,Over_50,Train,,
M1,7,Jun,Y,0,1,20,Sand_DeadVeg,80,2,0,2,Over_50,Train,,
M1,16,Jun,Y,0,1,20,Sand_DeadVeg,80,2,0,2,Over_50,Train,,
M1,17,Jun,Y,0,1,20,Sand_DeadVeg,80,2,0,2,Over_50,Train,,
M1,10,Jun,Y,0,1,20,Sand_DeadVeg,80,2,0,2,Over_50,Train,,
